ClosedProbability,StrutThinning,StrutDiameter,LowerBoundStrutDiameter,UpperBoundStrutDiameter,FaceThickness,LowerBoundFaceThickness,UpperBoundFaceThickness,SorE,ObjectDiameter1,LBOD1,HBOD1,OB2,LBOD2,HBOD2,OB3,LBOD3,HBOD3,Porosity,SolidVolumeFraction,NumberOfGadObjects,Mass,Density,GrammageXDirection,GrammageYDirectionn,GrammageZDirection,SVFMeanValue,XDirImageSize,GrammageMinimalValueX,GrammageMaximalValueX,GrammageStandardDeviationX,GrammageMeanValueX,YDirImageSize,GrammageMinimalValueY,GrammageMaximalValueY,GrammageStandardDeviationY,GrammageMeanValueY,ZDirImageSize,GrammageMinimalValueZ,GrammageMaximalValueZ,GrammageStandardDeviationZ,GrammageMeanValueZ,MediumChordLengthX1,MediumChordLengthY1,MediumChordLengthZ1,MediumChordLength+X+Y1,MediumChordLength-X+Y1,MediumChordLength+X+Z1,MediumChordLength-X+Z1,MediumChordLength+Y+Z1,MediumChordLength-Y+Z1,MediumChordLength+X+Y+Z1,MediumChordLength-X+Y+Z1,MediumChordLength+X-Y+Z1,MediumChordLength+X+Y-Z1,MediumChordLengthX2,MediumChordLengthY2,MediumChordLengthZ2,MediumChordLength+X+Y2,MediumChordLength-X+Y2,MediumChordLength+X+Z2,MediumChordLength-X+Z2,MediumChordLength+Y+Z2,MediumChordLength-Y+Z2,MediumChordLength+X+Y+Z2,MediumChordLength-X+Y+Z2,MediumChordLength+X-Y+Z2,MediumChordLength+X+Y-Z2,NumberOfCountedComponents,NumberOfMaterialComponents,NumberOfPoreComponents,PoreMaterialIDs,MinimalComponentVolume,MaximalComponentVolume,MeanComponentVolume,MeanNumberOf2DComponentsXDirection,MeanNumberOf2DComponentsYDirection,MeanNumberOf2DComponentsZDirection,NumberOfVoxelSurfaces,SurfaceArea,SpecificSurfaceArea,SurfaceArea,SpecificSurfaceArea,Number of voxel edges in x-direction,Number of voxel edges in y-direction,Number of voxel edges in z-direction,Total length of three phase contact edges,Volume1,VolumeFraction1,SurfaceArea1,SpecificSurfaceArea1,IntegralMean1,SpecificIntegralMean1,IntegralTotal1,SpecificIntegralTotal1,EulerCharacteristic61,EulerCharacteristic261,Volume2,VolumeFraction2,SurfaceArea2,SpecificSurfaceArea2,IntegralMean2,SpecificIntegralMean2,IntegralTotal2,SpecificIntegralTotal2,EulerCharacteristic62,EulerCharacteristic262,Diameter1,Diameter2,Diameter3,Length1,Length2,Length3,Maximum Particle Diameter-um1,Maximum Particle Diameter-voxel1,Path Length-um1,Path Length-voxel1,Maximum Particle Diameter-um2,Maximum Particle Diameter-voxel2,Path Length-um2,Path Length-voxel2,Maximum Particle Diameter-um3,Maximum Particle Diameter-voxel3,Path Length-um3,Path Length-voxel3,OutflowMinTortuosity,OutflowMaxTortuosity,OutflowMeanTortuosity,OutflowMinPathLength,OutflowMaxPathLength,OutflowMeanPathLength,c11,c22,c33
0.4,0.4,0,0.000006,0,0,0.000006,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.796692984,0.203307016,8033,8.5773E-09,548.9472408,0.13723681,0.13723681,0.13723681,0.203307016,500,0,356.04,49.62600879,131.1330253,500,0,372.81,50.98961803,131.1330253,500,0,430.86,65.74997156,131.1330253,4.33848E-06,4.35045E-06,5.97431E-06,4.35209E-06,4.34538E-06,4.93433E-06,4.93845E-06,4.95346E-06,4.91992E-06,4.73155E-06,4.72263E-06,4.71469E-06,4.72071E-06,6.44266E-06,6.49956E-06,9.98656E-06,6.58081E-06,6.4551E-06,7.60341E-06,7.66225E-06,7.62189E-06,7.73841E-06,7.24551E-06,7.17575E-06,7.21459E-06,7.38543E-06,1,1,13,0,3.18E-12,3.18E-12,3.18E-12,19.45,19.974,37.238,7263574,1.81589E-06,116217.184,1.22642E-06,78490.66906,80313,80267,126164,0.143372,8.19E-13,0.052417296,6.92022E-07,44289.42192,0.133663168,8.55E+09,-21765.4775,-1.39E+15,-1732,-1755,2.36E-12,0.15088972,1.29888E-06,83128.3741,0.056972319,3.65E+09,-29798.52992,-1.91E+15,-2371,-683,5.74456E-06,5.74456E-06,5.74456E-06,0.000307584,0.000323224,0.000323755,5.74456,11.4891,307.584,615.167,5.74456,11.4891,323.224,646.448,5.74456,11.4891,323.755,647.51,1.033001781,1.12504077,1.080228209,0.00025825,0.00028126,0.000270057,2.188109601,2.226223679,3.679923167
0.4,0.4,0,0.000002,0,0,0.000002,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.934393464,0.065606536,8033,2.76787E-09,177.1435518,0.044285888,0.044285888,0.044285888,0.065606536,500,0,214.14,21.65649681,42.31621572,500,0,199.95,22.60318625,42.31621572,500,0,261.87,31.10706494,42.31621572,1.44086E-06,1.44402E-06,1.91775E-06,1.46891E-06,1.46681E-06,1.63891E-06,1.64163E-06,1.64315E-06,1.63454E-06,1.60315E-06,1.60141E-06,1.60133E-06,1.60269E-06,3.00058E-06,3.02774E-06,4.74439E-06,3.10388E-06,3.03595E-06,3.58961E-06,3.61811E-06,3.59653E-06,3.66855E-06,3.43902E-06,3.40415E-06,3.42893E-06,3.52359E-06,1,1,2,0,1.03E-12,1.03E-12,1.03E-12,31.954,32.406,52.734,6405334,1.60133E-06,102485.344,1.0853E-06,69459.27989,103558,103204,156901,0.181831,1.04E-13,0.006636688,2.61655E-07,16745.92266,0.176726498,1.13E+10,-23079.71043,-1.48E+15,-1837,-1853,9.21E-13,0.058969848,1.07463E-06,68776.46795,0.07790173,4.99E+09,-90368.95988,-5.78E+15,-7191,-2697,0.000002,0.000002,0.000002,0.000320777,0.000322353,0.000339058,2,4,320.777,641.554,2,4,322.353,644.707,2,4,339.058,678.116,1.057641506,1.157032371,1.116801381,0.00026441,0.000289258,0.0002792,0.519883833,0.533048336,0.932985702
0.4,0.4,0,0.00001,0,0,0.00001,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.656136312,0.343863688,8033,1.45072E-08,928.4629053,0.232115726,0.232115726,0.232115726,0.343863688,500,0,478.59,66.75370885,221.7920788,500,37.41,490.2,67.89804297,221.7920788,500,0,574.05,82.71083831,221.7920788,7.48586E-06,7.49754E-06,1.0573E-05,7.49875E-06,7.49284E-06,8.58249E-06,8.61292E-06,8.62541E-06,8.55911E-06,8.19323E-06,8.19322E-06,8.16218E-06,8.17861E-06,8.21612E-06,8.28029E-06,1.26748E-05,8.3707E-06,8.22953E-06,9.68101E-06,9.76228E-06,9.7187E-06,9.82183E-06,9.22067E-06,9.14304E-06,9.16822E-06,9.36602E-06,1,1,16,0,5.37E-12,5.37E-12,5.37E-12,10.118,10.664,24.41,7684892,1.92122E-06,122958.272,1.29758E-06,83045.04377,77894,77883,121425,0.138601,2.05E-12,0.1313122,9.99616E-07,63975.4115,0.097314579,6.23E+09,-20404.64429,-1.31E+15,-1624,-1597,3.32E-12,0.212551488,1.43778E-06,92018.19576,0.064049374,4.10E+09,183.2595715,1.17E+13,15,-684,9.79796E-06,9.69536E-06,9.69536E-06,0.000452612,0.000358781,0.000374774,9.79796,19.5959,452.612,905.225,9.69536,19.3907,358.781,717.562,9.69536,19.3907,374.774,749.549,1.007706046,1.096099377,1.057275057,0.000251927,0.000274025,0.000264319,4.498972587,4.569433938,7.088556852
0.4,0.6,0,0.000006,0,0,0.000006,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.803990856,0.196009144,8033,8.26941E-09,529.2423296,0.132310582,0.132310582,0.132310582,0.196009144,500,0,349.59,49.11041797,126.4258979,500,0,344.43,50.74832624,126.4258979,500,0,417.96,65.46453239,126.4258979,3.65955E-06,3.66953E-06,5.00117E-06,3.6762E-06,3.67069E-06,4.15825E-06,4.1639E-06,4.17424E-06,4.14586E-06,3.99594E-06,3.98847E-06,3.97949E-06,3.9857E-06,6.98817E-06,7.0518E-06,1.0803E-05,7.13363E-06,7.0005E-06,8.24109E-06,8.29873E-06,8.26321E-06,8.3841E-06,7.84779E-06,7.77401E-06,7.81499E-06,7.99575E-06,1,1,17,0,3.06E-12,3.06E-12,3.06E-12,21.102,21.676,39.55,7141514,1.78538E-06,114264.224,1.20541E-06,77146.24452,80760,80704,124963,0.143213,5.67E-13,0.036257728,5.67517E-07,36321.11128,0.143081687,9.16E+09,-22106.8639,-1.41E+15,-1759,-1763,2.50E-12,0.159751416,1.26903E-06,81218.13535,0.049567842,3.17E+09,-11597.18928,-7.42E+14,-923,-683,5.74456E-06,5.74456E-06,5.74456E-06,0.000317175,0.000328753,0.000337911,5.74456,11.4891,317.175,634.35,5.74456,11.4891,328.753,657.505,5.74456,11.4891,337.911,675.822,1.037201405,1.128890157,1.082165956,0.0002593,0.000282223,0.000270541,1.946912348,1.989415075,3.327506523
0.4,0.6,0,0.000002,0,0,0.000002,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.935319208,0.064680792,8033,2.72881E-09,174.6439597,0.04366099,0.04366099,0.04366099,0.064680792,500,0,214.14,21.5506428,41.71911084,500,0,199.95,22.53256491,41.71911084,500,0,261.87,31.00742017,41.71911084,1.24827E-06,1.25109E-06,1.66066E-06,1.28824E-06,1.28645E-06,1.43504E-06,1.43624E-06,1.43944E-06,1.43046E-06,1.42818E-06,1.42543E-06,1.42477E-06,1.42551E-06,3.078E-06,3.10716E-06,4.88427E-06,3.16757E-06,3.09832E-06,3.67222E-06,3.70171E-06,3.67919E-06,3.75465E-06,3.50698E-06,3.47098E-06,3.49761E-06,3.59363E-06,1,1,1,0,1.01E-12,1.01E-12,1.01E-12,32.646,33.046,53.474,6330546,1.58264E-06,101288.736,1.07059E-06,68517.67679,90103,89841,139235,0.159589,7.20E-14,0.004610824,2.06847E-07,13238.17825,0.180629451,1.16E+10,-22489.09101,-1.44E+15,-1790,-1852,9.39E-13,0.060069968,1.07083E-06,68533.21943,0.053398632,3.42E+09,-61951.15993,-3.96E+15,-4930,-4461,0.000002,0.000002,0.000002,0.000320825,0.000328939,0.000339083,2,4,320.825,641.651,2,4,328.939,657.878,2,4,339.083,678.166,1.057641625,1.157392025,1.117531776,0.00026441,0.000289348,0.000279383,0.483981288,0.499354061,0.874360274
0.4,0.6,0,0.00001,0,0,0.00001,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.672384488,0.327615512,8033,1.38217E-08,884.5913678,0.221147842,0.221147842,0.221147842,0.327615512,500,0,470.85,66.35712731,211.3120052,500,23.22,488.91,67.94541284,211.3120052,500,0,553.41,82.76723462,211.3120052,6.35741E-06,6.36487E-06,8.65093E-06,6.37737E-06,6.37535E-06,7.21534E-06,7.25163E-06,7.25672E-06,7.2012E-06,6.92564E-06,6.93313E-06,6.89611E-06,6.9147E-06,9.19623E-06,9.26883E-06,1.39425E-05,9.37456E-06,9.22433E-06,1.07961E-05,1.08739E-05,1.08422E-05,1.09432E-05,1.03043E-05,1.02229E-05,1.02437E-05,1.04576E-05,1,1,21,0,5.12E-12,5.12E-12,5.12E-12,12.15,12.66,27.712,7616536,1.90413E-06,121864.576,1.28467E-06,82219.13406,83973,83887,126371,0.147115,1.48E-12,0.094802592,8.54874E-07,54711.94014,0.113447252,7.26E+09,-20988.98052,-1.34E+15,-1670,-1652,3.64E-12,0.23281292,1.41044E-06,90268.12268,0.060662845,3.88E+09,8376.533212,5.36E+14,667,-837,9.69536E-06,9.69536E-06,9.64365E-06,0.000406019,0.000657909,0.000701607,9.69536,19.3907,406.019,812.038,9.69536,19.3907,657.909,1315.82,9.64365,19.2873,701.607,1403.21,1.013119578,1.098558307,1.060100913,0.00025328,0.00027464,0.000265025,3.962629682,4.030331886,6.352690942
0.4,0.8,0,0.000006,0,0,0.000006,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.809116328,0.190883672,8033,8.05317E-09,515.4030939,0.128850774,0.128850774,0.128850774,0.190883672,500,0,343.14,48.78548519,123.1199684,500,0,340.56,50.62277376,123.1199684,500,0,408.93,65.26087404,123.1199684,3.23686E-06,3.24143E-06,4.33895E-06,3.26121E-06,3.25796E-06,3.66657E-06,3.67393E-06,3.68103E-06,3.65254E-06,3.54423E-06,3.54056E-06,3.52712E-06,3.53364E-06,7.46083E-06,7.52847E-06,1.14879E-05,7.61436E-06,7.47708E-06,8.792E-06,8.84769E-06,8.81747E-06,8.93859E-06,8.3743E-06,8.3005E-06,8.33955E-06,8.52801E-06,1,1,9,0,2.98E-12,2.98E-12,2.98E-12,22.83,23.348,41.7,7012272,1.75306E-06,112196.352,1.18328E-06,75729.96471,83103,82852,126269,0.146112,3.89E-13,0.024913376,4.41118E-07,28231.55253,0.153570455,9.83E+09,-22580.7208,-1.45E+15,-1797,-1809,2.59E-12,0.165970296,1.23569E-06,79084.389,0.045118245,2.89E+09,-6062.750223,-3.88E+14,-482,-1045,5.74456E-06,5.74456E-06,5.74456E-06,0.000345871,0.000364546,0.000367549,5.74456,11.4891,345.871,691.743,5.74456,11.4891,364.546,729.093,5.74456,11.4891,367.549,735.098,1.042036533,1.129969001,1.084657192,0.000260509,0.000282492,0.000271164,1.715679917,1.767710221,2.970466171
0.4,0.8,0,0.000002,0,0,0.000002,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.935992904,0.064007096,8033,2.70039E-09,172.8249198,0.04320623,0.04320623,0.04320623,0.064007096,500,0,214.14,21.47528582,41.28457692,500,0,199.95,22.48125394,41.28457692,500,0,259.29,30.93440397,41.28457692,1.14764E-06,1.15265E-06,1.51719E-06,1.23647E-06,1.2339E-06,1.36339E-06,1.36413E-06,1.36841E-06,1.36099E-06,1.39476E-06,1.39125E-06,1.39213E-06,1.39265E-06,3.15661E-06,3.18728E-06,5.01904E-06,3.24391E-06,3.17277E-06,3.76612E-06,3.79464E-06,3.77252E-06,3.8509E-06,3.58702E-06,3.55037E-06,3.57866E-06,3.6766E-06,1107,1107,2,0,1.20E-19,9.99E-13,9.03E-16,32.64,32.948,52.298,6259400,1.5648E-06,100150.4,1.057E-06,67648.10709,82185,81951,122931,0.143533,4.90E-14,0.003137424,1.47536E-07,9442.285671,0.16656435,1.07E+10,207634.6653,1.33E+16,16523,4482,9.51E-13,0.060869672,1.05916E-06,67786.34077,0.040396334,2.59E+09,-34073.71392,-2.18E+15,-2712,-1347,0.000002,0.000002,0.000002,0.000321191,0.000334916,0.000339993,2,4,321.191,642.383,2,4,334.916,669.832,2,4,339.993,679.987,1.074324965,1.279846668,1.136163712,0.000268581,0.000319962,0.000284041,0.449974082,0.467544052,0.814061645
0.4,0.8,0,0.00001,0,0,0.00001,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.683065704,0.316934296,8033,1.33711E-08,855.7511233,0.213937781,0.213937781,0.213937781,0.316934296,500,0,465.69,66.17806731,204.4226209,500,18.06,474.72,68.0472066,204.4226209,500,0,509.55,82.71563814,204.4226209,5.81287E-06,5.81088E-06,7.42393E-06,5.83651E-06,5.83825E-06,6.47062E-06,6.51163E-06,6.50785E-06,6.4615E-06,6.26476E-06,6.28608E-06,6.24381E-06,6.26172E-06,9.98493E-06,1.00609E-05,1.48515E-05,1.01783E-05,1.00263E-05,1.16653E-05,1.17353E-05,1.17178E-05,1.1813E-05,1.11569E-05,1.10808E-05,1.1095E-05,1.13155E-05,1,1,12,0,4.95E-12,4.95E-12,4.95E-12,14.744,15.132,30.842,7515094,1.87877E-06,120241.504,1.26641E-06,81049.97386,89728,89882,130268,0.154939,1.11E-12,0.070949144,7.08308E-07,45331.73201,0.131069425,8.39E+09,-21472.78579,-1.37E+15,-1709,-1703,3.84E-12,0.245985152,1.37707E-06,88132.37043,0.055824451,3.57E+09,12162.67596,7.78E+14,968,-911,9.48683E-06,9.43398E-06,9.43398E-06,0.000537665,0.000339756,0.000542663,9.48683,18.9737,537.665,1075.33,9.43398,18.868,339.756,679.511,9.43398,18.868,542.663,1085.33,1.01999712,1.104895949,1.063609838,0.000254999,0.000276224,0.000265902,3.479779065,3.54819396,5.643763039
0.4,1,0,0.000006,0,0,0.000006,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.812105744,0.187894256,8033,7.92705E-09,507.3314017,0.12683285,0.12683285,0.12683285,0.187894256,500,0,339.27,48.60143746,121.1917951,500,0,340.56,50.54759303,121.1917951,500,0,401.19,65.12997292,121.1917951,3.39085E-06,3.39352E-06,4.37679E-06,3.44374E-06,3.44256E-06,3.82E-06,3.83191E-06,3.83922E-06,3.80866E-06,3.73421E-06,3.73556E-06,3.7136E-06,3.72144E-06,7.85522E-06,7.92687E-06,1.20494E-05,8.0152E-06,7.87889E-06,9.25414E-06,9.30002E-06,9.28026E-06,9.40482E-06,8.81357E-06,8.74147E-06,8.78095E-06,8.97253E-06,306,306,5,0,1.20E-19,2.93E-12,9.59E-15,21.096,21.514,37.522,6871076,1.71776E-06,109937.216,1.15925E-06,74191.69329,71483,71055,101931,0.122234,2.86E-13,0.018281608,3.09027E-07,19777.74687,0.123520187,7.91E+09,60253.1291,3.86E+15,4795,2465,2.65E-12,0.169612648,1.19989E-06,76793.16782,0.041588679,2.66E+09,-400.0294646,-2.56E+13,-32,-856,5.74456E-06,5.74456E-06,5.74456E-06,0.000369015,0.000413834,0.000533267,5.74456,11.4891,369.015,738.031,5.74456,11.4891,413.834,827.669,5.74456,11.4891,533.267,1066.53,1.046043515,1.220576763,1.102184772,0.000261511,0.000305144,0.000275546,1.562706341,1.624912016,2.71894891
0.4,1,0,0.000002,0,0,0.000002,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.936422304,0.063577696,8033,2.68227E-09,171.6655012,0.042916375,0.042916375,0.042916375,0.063577696,500,0,212.85,21.42553504,41.00761392,500,0,199.95,22.44810567,41.00761392,500,0,259.29,30.89017868,41.00761392,1.20003E-06,1.20452E-06,1.59286E-06,1.28284E-06,1.27911E-06,1.41804E-06,1.42096E-06,1.42402E-06,1.41671E-06,1.4399E-06,1.43564E-06,1.43526E-06,1.43845E-06,3.22169E-06,3.25314E-06,5.13599E-06,3.30215E-06,3.23129E-06,3.83987E-06,3.86748E-06,3.8456E-06,3.9266E-06,3.64684E-06,3.61075E-06,3.64021E-06,3.73873E-06,778,778,3,0,1.20E-19,9.92E-13,1.28E-15,26.572,26.952,43.062,6196122,1.54903E-06,99137.952,1.04698E-06,67006.76076,54912,54781,80921,0.095307,3.43E-14,0.002197328,9.9502E-08,6368.126455,0.104769181,6.71E+09,118894.6212,7.61E+15,9461,4617,9.59E-13,0.061380368,1.04842E-06,67099.02619,0.04157742,2.66E+09,-21548.70761,-1.38E+15,-1715,-967,0.000002,0.000002,0.000002,0.000321195,0.000340797,0.000350381,2,4,321.195,642.39,2,4,340.797,681.593,2,4,350.381,700.762,1.079295397,1.282957315,1.143719435,0.000269824,0.000320739,0.00028593,0.443067381,0.461408696,0.803538523
0.4,1,0,0.00001,0,0,0.00001,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.68861712,0.31138288,8033,1.31369E-08,840.7618005,0.21019045,0.21019045,0.21019045,0.31138288,500,0,455.37,66.13096411,200.8419576,500,14.19,466.98,68.12458316,200.8419576,500,0,499.23,82.64619351,200.8419576,6.2781E-06,6.26616E-06,7.33153E-06,6.32527E-06,6.33268E-06,6.78967E-06,6.84131E-06,6.82675E-06,6.78983E-06,6.66635E-06,6.70944E-06,6.6533E-06,6.67459E-06,1.06041E-05,1.0682E-05,1.55187E-05,1.08058E-05,1.06577E-05,1.23337E-05,1.23896E-05,1.23857E-05,1.24792E-05,1.18129E-05,1.17452E-05,1.17551E-05,1.19734E-05,280,280,7,0,1.20E-19,4.85E-12,1.74E-14,15.462,15.602,29.784,7373292,1.84332E-06,117972.672,1.24178E-06,79474.15397,86211,86448,115719,0.144189,9.15E-13,0.05856464,5.50936E-07,35259.90938,0.122974646,7.87E+09,45165.63038,2.89E+15,3594,1938,3.95E-12,0.25281824,1.33696E-06,85565.21501,0.049676414,3.18E+09,16228.42045,1.04E+15,1291,-858,9.27362E-06,9.27362E-06,9.21954E-06,0.000471152,0.000699385,0.000652877,9.27362,18.5472,471.152,942.304,9.27362,18.5472,699.385,1398.77,9.21954,18.4391,652.877,1305.75,1.026431918,1.148324251,1.077372313,0.000256608,0.000287081,0.000269343,3.140747705,3.207027119,5.100574601
0.6,0.4,0,0.000006,0,0,0.000006,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.734330448,0.265669552,10152,1.12083E-08,717.3317007,0.179332925,0.179332925,0.179332925,0.265669552,500,30.96,408.93,56.15979496,171.356861,500,24.51,402.48,51.58078169,171.356861,500,0,514.71,72.37422609,171.356861,4.33848E-06,4.35045E-06,5.97431E-06,4.35209E-06,4.34538E-06,4.93433E-06,4.93845E-06,4.95346E-06,4.91992E-06,4.73155E-06,4.72263E-06,4.71469E-06,4.72071E-06,6.9165E-06,6.81844E-06,1.06477E-05,6.99176E-06,6.79499E-06,8.14019E-06,8.22392E-06,7.98024E-06,8.13259E-06,7.67347E-06,7.53051E-06,7.64963E-06,7.83587E-06,1,1,9,0,4.15E-12,4.15E-12,4.15E-12,5.888,6.874,10.698,8326810,2.0817E-06,133228.96,1.41009E-06,90245.61557,74759,74519,117312,0.133295,8.19E-13,0.052417296,6.92022E-07,44289.42192,0.133663168,8.55E+09,-21765.4775,-1.39E+15,-1732,-1755,3.33E-12,0.213252256,1.73304E-06,110914.8466,0.004807933,3.08E+08,-46374.61996,-2.97E+15,-3690,-1352,0.000006,5.91608E-06,5.83095E-06,0.000541179,0.000436484,0.000325071,6,12,541.179,1082.36,5.91608,11.8322,436.484,872.968,5.83095,11.6619,325.071,650.142,1.024274588,1.107846856,1.065551639,0.000256069,0.000276962,0.000266388,3.787262235,3.661531144,5.657089882
0.6,0.4,0,0.000002,0,0,0.000002,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.908926664,0.091073336,10152,3.84228E-09,245.9062038,0.061476551,0.061476551,0.061476551,0.091073336,500,5.16,241.23,25.95135599,58.74230172,500,0,252.84,24.72949984,58.74230172,500,0,370.23,35.94503554,58.74230172,1.44086E-06,1.44402E-06,1.91775E-06,1.46891E-06,1.46681E-06,1.63891E-06,1.64163E-06,1.64315E-06,1.63454E-06,1.60315E-06,1.60141E-06,1.60133E-06,1.60269E-06,3.10569E-06,3.05008E-06,4.84304E-06,3.17375E-06,3.06436E-06,3.69423E-06,3.73818E-06,3.60163E-06,3.69313E-06,3.4992E-06,3.42044E-06,3.49164E-06,3.59342E-06,1,1,1,0,1.42E-12,1.42E-12,1.42E-12,10.176,11.562,16.772,8420568,2.10514E-06,134729.088,1.43032E-06,91540.78109,108343,106963,165461,0.190383,1.04E-13,0.006636688,2.61655E-07,16745.92266,0.176726498,1.13E+10,-23079.71043,-1.48E+15,-1837,-1853,1.32E-12,0.084436648,1.51296E-06,96829.7069,0.039818627,2.55E+09,-275151.6802,-1.76E+16,-21896,-6027,2.23607E-06,0.000002,0.000002,0.000494085,0.000287735,0.000287846,2.23607,4.47214,494.085,988.171,2,4,287.735,575.471,2,4,287.846,575.692,1.054656029,1.146905184,1.098310709,0.000263664,0.000286726,0.000274578,1.048719987,1.01357193,1.682643949
0.6,0.4,0,0.00001,0,0,0.00001,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.572891464,0.427108536,10152,1.80192E-08,1153.231487,0.288307872,0.288307872,0.288307872,0.427108536,500,59.34,552.12,71.03583242,275.4850057,500,69.66,517.29,64.73106741,275.4850057,500,28.38,635.97,86.48401232,275.4850057,7.48586E-06,7.49754E-06,1.0573E-05,7.49875E-06,7.49284E-06,8.58249E-06,8.61292E-06,8.62541E-06,8.55911E-06,8.19323E-06,8.19322E-06,8.16218E-06,8.17861E-06,9.00842E-06,8.90029E-06,1.38693E-05,9.09129E-06,8.87639E-06,1.06003E-05,1.07131E-05,1.04433E-05,1.05861E-05,9.99421E-06,9.84264E-06,9.95524E-06,1.01684E-05,1,1,25,0,6.67E-12,6.67E-12,6.67E-12,3.23,4.138,6.776,7972486,1.99312E-06,127559.776,1.3499E-06,86393.35375,69177,69043,109051,0.123635,2.05E-12,0.1313122,9.99616E-07,63975.4115,0.097314579,6.23E+09,-20404.64429,-1.31E+15,-1624,-1597,4.62E-12,0.295796336,1.8447E-06,118060.9488,0.015918942,1.02E+09,-13780.59617,-8.82E+14,-1097,-1291,0.00001,9.89949E-06,9.89949E-06,0.000710352,0.000381746,0.000403704,10,20,710.352,1420.7,9.89949,19.799,381.746,763.491,9.89949,19.799,403.704,807.409,1.002292514,1.088637829,1.045967698,0.000250573,0.000272159,0.000261492,7.018636038,6.813884615,9.88513134
0.6,0.6,0,0.000006,0,0,0.000006,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.738697248,0.261302752,10152,1.10241E-08,705.5409476,0.176385237,0.176385237,0.176385237,0.261302752,500,30.96,408.93,55.96664959,168.540275,500,16.77,397.32,51.37151186,168.540275,500,0,514.71,72.3563726,168.540275,3.65955E-06,3.66953E-06,5.00117E-06,3.6762E-06,3.67069E-06,4.15825E-06,4.1639E-06,4.17424E-06,4.14586E-06,3.99594E-06,3.98847E-06,3.97949E-06,3.9857E-06,7.53691E-06,7.43335E-06,1.16046E-05,7.61717E-06,7.4041E-06,8.87132E-06,8.96251E-06,8.70062E-06,8.86218E-06,8.35811E-06,8.2033E-06,8.33292E-06,8.53343E-06,1,1,14,0,4.08E-12,4.08E-12,4.08E-12,6.35,7.396,11.398,8327494,2.08187E-06,133239.904,1.40987E-06,90231.40626,74887,74638,116134,0.132829,5.67E-13,0.036257728,5.67517E-07,36321.11128,0.143081687,9.16E+09,-22106.8639,-1.41E+15,-1759,-1763,3.52E-12,0.225045024,1.67847E-06,107422.2012,-0.004672205,-2.99E+08,-28622.52707,-1.83E+15,-2278,-1353,0.000006,5.83095E-06,5.83095E-06,0.000593282,0.000349434,0.000387164,6,12,593.282,1186.56,5.83095,11.6619,349.434,698.867,5.83095,11.6619,387.164,774.328,1.024274588,1.108232141,1.066408157,0.000256069,0.000277058,0.000266602,3.639690684,3.507291497,5.474489472
0.6,0.6,0,0.000002,0,0,0.000002,0,1,0,0.00003,0,0,0.00003,0,1,0.00005,0.00006,0.909477992,0.090522008,10152,3.81902E-09,244.4175686,0.061104392,0.061104392,0.061104392,0.090522008,500,5.16,241.23,25.89565706,58.38669516,500,0,252.84,24.67507822,58.38669516,500,0,368.94,35.89767556,58.38669516,1.24827E-06,1.25109E-06,1.66066E-06,1.28824E-06,1.28645E-06,1.43504E-06,1.43624E-06,1.43944E-06,1.43046E-06,1.42818E-06,1.42543E-06,1.42477E-06,1.42551E-06,3.19607E-06,3.13852E-06,5.00377E-06,3.2521E-06,3.13931E-06,3.79539E-06,3.83995E-06,3.69831E-06,3.79505E-06,3.58384E-06,3.50217E-06,3.57686E-06,3.68189E-06,1,1,1,0,1.41E-12,1.41E-12,1.41E-12,10.536,11.916,17.064,8399626,2.09991E-06,134394.016,1.42505E-06,91203.45402,90634,89907,140471,0.160506,7.20E-14,0.004610824,2.06847E-07,13238.17825,0.180629451,1.16E+10,-22489.09101,-1.44E+15,-1790,-1852,1.34E-12,0.085911184,1.49993E-06,95995.47401,0.003799794,2.43E+08,-165636.8075,-1.06E+16,-13181,-7864,2.23607E-06,0.000002,0.000002,0.000508783,0.000288198,0.000288896,2.23607,4.47214,508.783,1017.57,2,4,288.198,576.396,2,4,288.896,577.792,1.054656029,1.14490521,1.098709464,0.000263664,0.000286226,0.000274677,1.029084867,0.993706262,1.65767875
